Unique code,Divisi,Tahun,Bulan Pengamatan,Kawasan,Varietas Tebu,Bulan Tanam2,Nama Blok,Tanggal Pengamatan,Luas Tanah,Bulan Tanam,Tahun Tanam,Category Tanam,Category,Umur,Stem Borer,Top Borer,Scale Insect,Dosis pias,Dosis lalat,Dosis telenomus,Dosis Tetras,Dosis cecopet,stem_borer_label,top_borer_label,kutu_perisai_label,Curah hujan (mm),Kategori Luas Tanah
VII20228RGM 01-12065,VII,2022,8,6.0,R06,5,358 TU 128,2022-08-22,5.55,2022-05-01,2022,RC1,RC1,3,6.49,0.37,0.0,5,5,0,0,80.0,Red,Green,Green,201,Medium
VII20228RGM 01-12065,VII,2022,8,6.0,R06,5,358 TU 129,2022-08-22,3.92,2022-05-01,2022,RC1,RC1,3,4.44,0.48,0.0,5,5,0,0,80.0,Red,Green,Green,201,Small
VII20228RGM 01-12065,VII,2022,8,6.0,R06,5,358 TU 134,2022-08-22,3.72,2022-05-01,2022,RC1,RC1,3,6.12,0.0,0.0,5,5,0,0,80.0,Red,Green,Green,201,Small
VII20228GMP 55,VII,2022,8,7.0,GMP 5,5,376 TU 137,2022-08-22,2.25,2022-05-01,2022,PC,PC,3,0.0,3.17,0.0,5,0,0,0,0.0,Green,Red,Green,201,Small
VII20228GMP 55,VII,2022,8,7.0,GMP 5,5,376 TU 138,2022-08-22,2.31,2022-05-01,2022,PC,PC,3,4.0,0.71,0.0,5,0,0,0,0.0,Red,Green,Green,201,Small
VII20228GMP 55,VII,2022,8,7.0,GMP 5,5,375 TU 135,2022-08-22,2.72,2022-05-01,2022,PC,PC,3,0.0,6.12,0.0,5,0,0,0,0.0,Green,Red,Green,201,Small
V20228RGM 01-12065,V,2022,8,10.0,R06,5,147 BU 17,2022-08-23,4.46,2022-05-01,2022,RC1,RC1,3,0.0,1.23,0.0,5,0,0,104,104.0,Green,Green,Green,234,Medium
V20228RGM 01-12065,V,2022,8,10.0,R06,5,147 BU 13,2022-08-23,6.61,2022-05-01,2022,RC1,RC1,3,0.0,0.41,0.0,5,0,0,104,104.0,Green,Green,Green,234,Medium
VI20228GMP 55,VI,2022,8,8.0,GMP 5,5,185 TU 72,2022-08-23,8.62,2022-05-01,2022,RC1,RC1,3,1.16,1.28,0.0,5,5,0,0,0.0,Green,Green,Green,137,Big
VI20228GMP 55,VI,2022,8,19.0,GMP 5,5,241 TU 64,2022-08-23,3.27,2022-05-01,2022,RC2,RC2,3,4.26,0.24,0.0,5,5,0,0,0.0,Red,Green,Green,137,Small
VI20228GMP 55,VI,2022,8,8.0,GMP 5,5,183 TU 72,2022-08-23,8.57,2022-05-01,2022,RC1,RC1,3,0.0,0.0,0.0,5,5,0,0,0.0,Green,Green,Green,137,Big
VI20228GMP 55,VI,2022,8,19.0,GMP 5,5,237 TU 64,2022-08-23,3.87,2022-05-01,2022,RC2,RC2,3,2.38,0.13,0.0,5,5,0,0,0.0,Red,Green,Green,137,Small
VI20228GMP 55,VI,2022,8,19.0,GMP 5,5,239 TU 64,2022-08-23,4.17,2022-05-01,2022,RC2,RC2,3,2.13,0.83,0.0,5,5,0,0,0.0,Red,Green,Green,137,Medium
VI20228GMP 55,VI,2022,8,19.0,GMP 5,5,233 TU 64,2022-08-23,3.9,2022-05-01,2022,RC2,RC2,3,2.22,0.41,0.0,5,5,0,0,0.0,Red,Green,Green,137,Small
III20228GMP 55,III,2022,8,9.0,GMP 5,5,89 TU 24,2022-08-23,6.86,2022-05-01,2022,PC,PC,3,0.0,0.22,0.0,5,5,10,1000,0.0,Green,Green,Green,164,Medium
III20228GMP 55,III,2022,8,9.0,GMP 5,5,84 TU 26,2022-08-23,7.12,2022-05-01,2022,PC,PC,3,1.45,0.0,0.0,5,5,10,1000,0.0,Green,Green,Green,164,Big
II20228RGM 02-1085,II,2022,8,12.0,R08,5,20 TU 04,2022-08-24,4.92,2022-05-01,2022,RC1,RC1,3,2.04,1.06,0.0,5,5,0,103,0.0,Red,Green,Green,120,Medium
II20228RGM 02-1085,II,2022,8,12.0,R08,5,17 TU 02,2022-08-24,7.52,2022-05-01,2022,RC1,RC1,3,0.0,1.46,0.0,5,5,0,103,0.0,Green,Green,Green,120,Big
II20228RGM 02-1085,II,2022,8,11.0,R08,5,05 TU 12,2022-08-24,4.95,2022-05-01,2022,RC1,RC1,3,4.0,0.49,0.0,5,5,0,103,0.0,Red,Green,Green,120,Medium
II20228RGM 02-1085,II,2022,8,11.0,R08,5,08 TU 12,2022-08-24,5.1,2022-05-01,2022,RC1,RC1,3,2.04,1.5,0.0,5,5,0,103,0.0,Red,Red,Green,120,Medium
V20228GMP 55,V,2022,8,31.0,GMP 5,5,102 BS 18,2022-08-24,4.21,2022-05-01,2022,PC,PC,3,2.33,1.1,0.0,5,5,0,102,10.1,Red,Green,Green,234,Medium
V20228RGM 02-1085,V,2022,8,27.0,R08,5,152 BS 18,2022-08-24,5.4,2022-05-01,2022,PC,PC,3,0.0,0.85,0.0,5,5,0,103,10.1,Green,Green,Green,234,Medium
VII20228GMP 55,VII,2022,8,1.0,GMP 5,5,388 TU 149,2022-08-24,5.26,2022-05-01,2022,PC,PC,3,6.25,3.9,0.0,5,0,0,0,0.0,Red,Red,Green,201,Medium
IV20228RGM 00-6125,IV,2022,8,1.0,R2,5,131 TU 67,2022-08-24,6.07,2022-05-01,2022,RC1,RC1,3,3.92,0.73,0.0,5,6,0,160,5.0,Red,Green,Green,130,Medium
I20228GMP 55,I,2022,8,12.0,GMP 5,5,70 BU 11,2022-08-24,7.17,2022-05-01,2022,RC1,RC1,3,6.38,2.99,0.0,5,5,10,0,0.0,Red,Red,Green,143,Big
I20228GMP 55,I,2022,8,4.0,GMP 5,5,96 BU 20,2022-08-25,5.34,2022-05-01,2022,PC,PC,3,2.04,0.81,0.0,5,5,10,0,0.0,Red,Green,Green,143,Medium
II20228GMP 55,II,2022,8,7.0,GMP 5,5,09 TU 23,2022-08-25,6.08,2022-05-01,2022,PC,PC,3,1.16,1.28,0.0,5,5,6,90,10.0,Green,Green,Green,120,Medium
VII20228GMP 55,VII,2022,8,1.0,GMP 5,5,384 TU 149,2022-08-25,3.76,2022-05-01,2022,PC,PC,3,0.0,3.8,0.0,5,0,0,0,0.0,Green,Red,Green,201,Small
VI20228GMP 55,VI,2022,8,12.0,GMP 5,5,233 TU 81,2022-08-25,4.03,2022-05-01,2022,PC,PC,3,4.88,0.28,0.0,5,5,0,0,0.0,Red,Green,Green,137,Medium
VI20228GMP 55,VI,2022,8,12.0,GMP 5,5,235 TU 81u,2022-08-25,3.09,2022-05-01,2022,PC,PC,3,0.0,0.88,0.0,5,5,0,0,0.0,Green,Green,Green,137,Small
VII20228GMP 55,VII,2022,8,1.0,GMP 5,5,386 TU 152,2022-08-25,6.3,2022-05-01,2022,PC,PC,3,4.76,3.32,0.0,5,0,0,0,0.0,Red,Red,Green,201,Medium
VII20228GMP 55,VII,2022,8,1.0,GMP 5,5,389 TU 152,2022-08-25,3.37,2022-05-01,2022,PC,PC,3,0.0,0.66,0.0,5,0,0,0,0.0,Green,Green,Green,201,Small
VII20228GMP 55,VII,2022,8,7.0,GMP 5,5,371 TU 126,2022-08-25,2.05,2022-05-01,2022,RC1,RC1,3,0.0,0.57,0.0,5,0,0,0,0.0,Green,Green,Green,201,Small
VII20228RGM 02-1085,VII,2022,8,20.0,R08,5,367 TU 105,2022-08-25,8.8,2022-05-01,2022,RC1,RC1,3,0.8,1.61,0.0,5,5,0,190,0.0,Green,Red,Green,201,Big
III20228GMP 55,III,2022,8,17.0,GMP 5,5,55 TS 12,2022-08-25,10.53,2022-05-01,2022,RC1,RC1,3,1.08,0.53,0.0,5,5,10,1000,0.0,Green,Green,Green,164,Big
VII20228GMP 55,VII,2022,8,7.0,GMP 5,5,373 TU 125,2022-08-25,3.16,2022-05-01,2022,RC1,RC1,3,2.17,0.61,0.0,5,0,0,0,0.0,Red,Green,Green,201,Small
VII20228GMP 55,VII,2022,8,15.0,GMP 5,5,416 TU 108,2022-08-25,3.6,2022-05-01,2022,PC,PC,3,0.0,1.82,0.0,5,0,0,0,0.0,Green,Red,Green,201,Small
VII20228GMP 55,VII,2022,8,7.0,GMP 5,5,371 TU 125,2022-08-25,2.05,2022-05-01,2022,RC1,RC1,3,7.14,0.24,0.0,5,0,0,0,0.0,Black,Green,Green,201,Small
VII20228GMP 55,VII,2022,8,15.0,GMP 5,5,414 TU 109,2022-08-25,3.71,2022-05-01,2022,PC,PC,3,0.0,0.96,0.0,5,0,0,0,0.0,Green,Green,Green,201,Small
VII20228GMP 55,VII,2022,8,7.0,GMP 5,5,366 TU 125,2022-08-25,2.91,2022-05-01,2022,RC1,RC1,3,0.0,0.0,0.0,5,0,0,0,0.0,Green,Green,Green,201,Small
IV20228GMP 55,IV,2022,8,24.0,GMP 5,5,150 TU 22,2022-08-25,5.35,2022-05-01,2022,PC,PC,3,2.82,0.0,0.0,5,5,0,160,2.0,Red,Green,Green,130,Medium
IV20228GMP 55,IV,2022,8,24.0,GMP 5,5,147 TU 21,2022-08-25,4.68,2022-05-01,2022,PC,PC,3,2.38,0.39,0.0,5,5,0,160,2.0,Red,Green,Green,130,Medium
IV20228GMP 55,IV,2022,8,24.0,GMP 5,5,147 TU 22,2022-08-25,4.73,2022-05-01,2022,PC,PC,3,10.53,0.39,0.0,5,5,0,160,2.0,Black,Green,Green,130,Medium
IV20228GMP 55,IV,2022,8,24.0,GMP 5,5,146 TU 22,2022-08-25,3.58,2022-05-01,2022,PC,PC,3,0.0,0.0,0.0,5,5,0,160,2.0,Green,Green,Green,130,Small
I20228RGM 02-1085,I,2022,8,27.0,R08,5,77 BS 34,2022-08-25,6.3,2022-05-01,2022,PC,PC,3,0.0,1.85,0.0,5,5,11,0,0.0,Green,Red,Green,143,Medium
III20229GP 116,III,2022,9,6.0,G11,6,36 TU 22,2022-09-01,5.91,2022-06-01,2022,PC,PC,3,0.0,0.1,0.0,5,4,0,1000,0.0,Green,Green,Green,30,Medium
III20229GP 116,III,2022,9,6.0,G11,6,36 TU 19,2022-09-01,4.23,2022-06-01,2022,PC,PC,3,0.0,0.4,0.0,5,4,0,1000,0.0,Green,Green,Green,30,Medium
III20229GMP 56,III,2022,9,15.0,GMP 5,6,51 TU 16,2022-09-01,6.4,2022-06-01,2022,RC1,RC1,3,0.0,0.2,0.0,5,4,10,1000,0.0,Green,Green,Green,30,Medium
VII20229GMP 56,VII,2022,9,3.0,GMP 5,6,406 TU 143,2022-09-01,4.54,2022-06-01,2022,PC,PC,3,1.16,2.29,0.0,5,5,0,140,0.0,Green,Red,Green,113,Medium
VII20229GMP 56,VII,2022,9,3.0,GMP 5,6,406 TU 146,2022-09-01,6.82,2022-06-01,2022,PC,PC,3,2.33,0.92,0.0,5,5,0,140,0.0,Red,Green,Green,113,Medium
VII20229GMP 56,VII,2022,9,1.0,GMP 5,6,382 TU 146,2022-09-01,5.09,2022-06-01,2022,RC1,RC1,3,0.0,0.83,0.0,5,5,0,140,0.0,Green,Green,Green,113,Medium
VII20229GMP 56,VII,2022,9,1.0,GMP 5,6,384 TU 146,2022-09-01,4.61,2022-06-01,2022,RC1,RC1,3,0.0,0.68,0.0,5,5,0,140,0.0,Green,Green,Green,113,Medium
VII20229GMP 56,VII,2022,9,3.0,GMP 5,6,408 TU 146,2022-09-01,6.2,2022-06-01,2022,PC,PC,3,1.15,1.03,0.0,5,5,0,140,0.0,Green,Green,Green,113,Medium
VI20229RGM 01-12066,VI,2022,9,14.0,R06,6,252 TU 72,2022-09-02,3.05,2022-06-01,2022,RC1,RC1,3,2.04,0.0,0.0,5,5,0,0,0.0,Red,Green,Green,81,Small
VI20229RGM 01-12066,VI,2022,9,14.0,R06,6,252 TU 70,2022-09-02,3.1,2022-06-01,2022,RC1,RC1,3,4.26,0.55,0.0,5,5,0,0,0.0,Red,Green,Green,81,Small
VI20229RGM 01-12066,VI,2022,9,14.0,R06,6,251 TU 69,2022-09-02,3.65,2022-06-01,2022,RC1,RC1,3,4.35,0.64,0.0,5,5,0,0,0.0,Red,Green,Green,81,Small
II20229RGM 02-1086,II,2022,9,12.0,R08,6,20 TU 08,2022-09-02,8.85,2022-06-01,2022,RC1,RC1,3,4.08,2.3,0.0,5,5,0,100,11.0,Red,Red,Green,53,Big
VI20229RGM 01-12066,VI,2022,9,14.0,R06,6,248 TU 69,2022-09-02,3.71,2022-06-01,2022,RC1,RC1,3,0.0,0.4,0.0,5,5,0,0,0.0,Green,Green,Green,81,Small
II20229GMP 76,II,2022,9,10.0,GMP 7,6,01 BU 01,2022-09-02,5.23,2022-06-01,2022,RC1,RC1,3,1.0,0.43,0.0,5,5,0,90,10.0,Green,Green,Green,53,Medium
VI20229GMP 56,VI,2022,9,12.0,GMP 5,6,233 TU 76,2022-09-02,7.38,2022-06-01,2022,PC,PC,3,1.18,0.58,0.0,5,5,0,0,0.0,Green,Green,Green,81,Big
IV20229RGM 00-6126,IV,2022,9,1.0,R2,6,131 TU 70,2022-09-02,6.66,2022-06-01,2022,RC1,RC1,3,1.14,0.77,0.0,5,0,0,0,0.0,Green,Green,Green,98,Medium
IV20229RGM 00-6125,IV,2022,9,15.0,R2,5,129 TU 45,2022-09-02,5.2,2022-05-01,2022,RC2,RC2,4,1.02,1.16,0.0,5,5,0,0,0.0,Green,Green,Green,98,Medium
IV20229RGM 02-1085,IV,2022,9,15.0,R08,5,131 TU 42,2022-09-02,3.08,2022-05-01,2022,RC2,RC2,4,5.08,3.08,0.0,5,5,0,0,0.0,Red,Red,Green,98,Small
VI20229GMP 56,VI,2022,9,21.0,GMP 5,6,194 TU 47,2022-09-02,3.2,2022-06-01,2022,PC,PC,3,0.0,0.17,0.0,5,5,0,0,0.0,Green,Green,Green,81,Small
V20229RGM 02-1086,V,2022,9,27.0,R08,6,154 BS 22,2022-09-02,4.64,2022-06-01,2022,PC,PC,3,1.15,0.56,0.0,5,5,0,90,10.0,Green,Green,Green,108,Medium
V20229RGM 01-12066,V,2022,9,10.0,R06,6,150 BU 17,2022-09-02,6.62,2022-06-01,2022,RC1,RC1,3,0.0,0.7,0.0,5,0,0,0,0.0,Green,Green,Green,108,Medium
V20229RGM 02-1086,V,2022,9,27.0,R08,6,156 BS 18,2022-09-02,6.44,2022-06-01,2022,PC,PC,3,4.6,0.28,0.0,5,5,0,90,10.0,Red,Green,Green,108,Medium
VI20229GMP 56,VI,2022,9,21.0,GMP 5,6,190 TU 48,2022-09-02,3.5,2022-06-01,2022,PC,PC,3,2.56,0.0,0.0,5,5,0,0,0.0,Red,Green,Green,81,Small
V20229RGM 02-1086,V,2022,9,27.0,R08,6,157 BS 22,2022-09-02,9.25,2022-06-01,2022,PC,PC,3,2.33,0.31,0.0,5,5,0,90,10.0,Red,Green,Green,108,Big
VI20229GMP 56,VI,2022,9,21.0,GMP 5,6,190 TU 50,2022-09-02,7.45,2022-06-01,2022,PC,PC,3,0.0,0.0,0.0,5,5,0,0,0.0,Green,Green,Green,81,Big
VI20229GMP 56,VI,2022,9,21.0,GMP 5,6,190 TU 49,2022-09-02,6.12,2022-06-01,2022,PC,PC,3,0.0,0.0,0.0,5,5,0,0,0.0,Green,Green,Green,81,Medium
III20229GMP 56,III,2022,9,21.0,GMP 5,6,47 TS 36,2022-09-03,6.22,2022-06-01,2022,PC,PC,3,3.03,1.52,0.0,5,4,10,1000,0.0,Red,Red,Green,30,Medium
III20229GMP 56,III,2022,9,21.0,GMP 5,6,47 TS 35,2022-09-03,5.88,2022-06-01,2022,PC,PC,3,1.56,0.77,0.0,5,4,10,1000,0.0,Red,Green,Green,30,Medium
I20229RGM 02-1086,I,2022,9,1.0,R08,6,80 BU 41,2022-09-04,6.16,2022-06-01,2022,PC,PC,3,0.0,2.88,0.0,5,5,10,0,0.0,Green,Red,Green,48,Medium
I20229RGM 02-1086,I,2022,9,1.0,R08,6,76 BU 34,2022-09-04,6.32,2022-06-01,2022,PC,PC,3,0.0,3.72,0.0,5,5,10,0,0.0,Green,Red,Green,48,Medium
I20229GMP 56,I,2022,9,12.0,GMP 5,6,75 BU 08,2022-09-05,9.74,2022-06-01,2022,RC1,RC1,3,1.89,1.64,0.0,5,0,0,0,0.0,Red,Red,Green,48,Big
I20229RGM 02-1086,I,2022,9,8.0,R08,6,75 BU 09,2022-09-05,6.76,2022-06-01,2022,PC,PC,3,0.0,2.08,0.0,5,5,10,0,0.0,Green,Red,Green,48,Medium
I20229RGM 02-1086,I,2022,9,8.0,R08,6,73 BU 20,2022-09-05,4.6,2022-06-01,2022,PC,PC,3,0.0,1.62,0.0,5,5,10,0,0.0,Green,Red,Green,48,Medium
II20229GMP 56,II,2022,9,23.0,GMP 5,6,23 BS 36,2022-09-05,8.4,2022-06-01,2022,PC,PC,3,0.0,1.37,0.0,5,5,0,0,10.0,Green,Green,Green,53,Big
V20229GMP 56,V,2022,9,6.0,GMP 5,6,129 BU 27,2022-09-05,9.99,2022-06-01,2022,RC1,RC1,3,1.15,1.36,0.0,5,5,0,101,10.3,Green,Green,Green,108,Big
V20229GMP 56,V,2022,9,6.0,GMP 5,6,127 BU 31,2022-09-05,4.98,2022-06-01,2022,RC2,RC2,3,2.33,0.47,0.0,5,5,0,101,10.3,Red,Green,Green,108,Medium
II20229GMP 56,II,2022,9,23.0,GMP 5,6,23 BS 42,2022-09-05,6.71,2022-06-01,2022,PC,PC,3,3.57,1.33,0.0,5,5,0,0,10.0,Red,Green,Green,53,Medium
II20229GMP 76,II,2022,9,10.0,GMP 7,6,11 BU 03,2022-09-05,5.37,2022-06-01,2022,RC1,RC1,3,3.41,0.42,0.0,5,5,0,90,10.0,Red,Green,Green,53,Medium
IV20229RGM 02-1086,IV,2022,9,20.0,R08,6,104 TU 40,2022-09-05,7.52,2022-06-01,2022,RC1,RC1,3,0.93,0.95,0.0,5,5,0,0,0.0,Green,Green,Green,98,Big
IV20229RGM 02-1086,IV,2022,9,20.0,R08,6,110 TU 40,2022-09-05,8.56,2022-06-01,2022,RC1,RC1,3,3.85,1.86,0.0,5,5,0,0,0.0,Red,Red,Green,98,Big
IV20229RGM 02-1086,IV,2022,9,20.0,R08,6,110 TU 30,2022-09-05,5.61,2022-06-01,2022,RC1,RC1,3,6.02,0.98,0.0,5,5,0,0,0.0,Red,Green,Green,98,Medium
IV20229RGM 02-1086,IV,2022,9,20.0,R08,6,108 TU 32,2022-09-05,5.8,2022-06-01,2022,RC1,RC1,3,4.35,1.26,0.0,5,5,0,0,0.0,Red,Green,Green,98,Medium
VII20229GMP 56,VII,2022,9,15.0,GMP 5,6,416 TU 107,2022-09-05,3.42,2022-06-01,2022,PC,PC,3,0.0,2.92,0.0,5,5,0,140,0.0,Green,Red,Green,113,Small
VII20229GMP 56,VII,2022,9,15.0,GMP 5,6,417 TU 107,2022-09-05,1.86,2022-06-01,2022,PC,PC,3,0.0,1.33,0.0,5,5,0,140,0.0,Green,Green,Green,113,Small
VII20229GMP 56,VII,2022,9,20.0,GMP 5,6,367 TU 93,2022-09-05,3.18,2022-06-01,2022,RC1,RC1,3,0.0,2.37,0.0,5,5,0,140,0.0,Green,Red,Green,113,Small
VII20229GMP 56,VII,2022,9,15.0,GMP 5,6,413 TU 106,2022-09-05,2.42,2022-06-01,2022,PC,PC,3,4.17,3.46,0.0,5,5,0,140,0.0,Red,Red,Green,113,Small
VII20229GMP 56,VII,2022,9,20.0,GMP 5,6,367 TU 97,2022-09-05,4.74,2022-06-01,2022,RC1,RC1,3,0.0,1.2,0.0,5,5,0,140,0.0,Green,Green,Green,113,Medium
VII20229GMP 56,VII,2022,9,15.0,GMP 5,6,411 TU 108,2022-09-05,3.64,2022-06-01,2022,PC,PC,3,2.63,1.57,0.0,5,5,0,140,0.0,Red,Red,Green,113,Small
VII20229GMP 56,VII,2022,9,20.0,GMP 5,6,364 TU 94,2022-09-05,3.34,2022-06-01,2022,RC1,RC1,3,0.0,1.35,0.0,5,5,0,140,0.0,Green,Green,Green,113,Small
VII20229GMP 56,VII,2022,9,20.0,GMP 5,6,364 TU 97,2022-09-05,3.22,2022-06-01,2022,RC1,RC1,3,0.0,1.87,0.0,5,5,0,140,0.0,Green,Red,Green,113,Small
I20229RGM 02-1086,I,2022,9,21.0,R08,6,70 BS 14,2022-09-06,8.47,2022-06-01,2022,RC2,RC2,3,0.93,1.83,0.0,5,5,10,0,0.0,Green,Red,Green,48,Big
I20229RGM 02-1086,I,2022,9,21.0,R08,6,70 BS 16,2022-09-06,4.96,2022-06-01,2022,RC2,RC2,3,1.72,3.53,0.0,5,5,10,0,0.0,Red,Red,Green,48,Medium
III20229RGM 00-6126,III,2022,9,7.0,R2,6,65 TU 30,2022-09-06,7.79,2022-06-01,2022,RC1,RC1,3,3.26,0.09,0.0,5,4,10,1000,0.0,Red,Green,Green,30,Big
III20229RGM 02-1085,III,2022,9,14.0,R08,5,39 TU 05,2022-09-06,7.5,2022-05-01,2022,PC,PC,4,3.88,9.78,0.0,5,5,10,90,0.0,Red,Black,Green,30,Big
III20229RGM 02-1085,III,2022,9,14.0,R08,5,45 TU 08,2022-09-06,3.94,2022-05-01,2022,PC,PC,4,0.0,1.01,0.0,5,5,10,90,0.0,Green,Green,Green,30,Small
III20229RGM 02-1085,III,2022,9,14.0,R08,5,41 TU 08,2022-09-06,3.08,2022-05-01,2022,PC,PC,4,1.85,6.6,0.0,5,5,10,90,0.0,Green,Red,Green,30,Small
VI20229RGM 01-12066,VI,2022,9,16.0,R06,6,187 TU 54,2022-09-06,5.32,2022-06-01,2022,RC1,RC1,3,0.0,0.2,0.0,5,5,0,0,0.0,Green,Green,Green,81,Medium
VI20229RGM 01-12066,VI,2022,9,16.0,R06,6,190 TU 53,2022-09-06,3.89,2022-06-01,2022,RC1,RC1,3,0.0,0.0,0.0,5,5,0,0,0.0,Green,Green,Green,81,Small
VI20229GMP 55,VI,2022,9,19.0,GMP 5,5,225 TU 65,2022-09-06,3.6,2022-05-01,2022,RC2,RC2,4,0.0,3.27,0.0,5,5,0,0,0.0,Green,Red,Green,81,Small
VI20229RGM 01-12066,VI,2022,9,16.0,R06,6,191 TU 53,2022-09-06,1.51,2022-06-01,2022,RC1,RC1,3,5.88,0.0,0.0,5,5,0,0,0.0,Red,Green,Green,81,Small
VI20229GMP 55,VI,2022,9,19.0,GMP 5,5,229 TU 65,2022-09-06,5.28,2022-05-01,2022,RC2,RC2,4,0.0,4.94,0.0,5,5,0,0,0.0,Green,Red,Green,81,Medium
IV20229RGM 02-1085,IV,2022,9,22.0,R08,5,131 TU 36,2022-09-07,6.05,2022-05-01,2022,PC,PC,4,1.8,1.27,0.0,5,5,0,0,0.0,Green,Green,Green,98,Medium
IV20229RGM 02-1085,IV,2022,9,22.0,R08,5,129 TU 36,2022-09-07,7.08,2022-05-01,2022,PC,PC,4,9.57,2.9,0.0,5,5,0,0,0.0,Black,Red,Green,98,Big
II20229RGM 01-8696,II,2022,9,8.0,R69,6,18 TU 23,2022-09-07,6.86,2022-06-01,2022,RC2,RC2,3,1.14,0.91,0.0,5,0,0,90,0.0,Green,Green,Green,53,Medium
II20229RGM 01-8696,II,2022,9,8.0,R69,6,18 TU 19,2022-09-07,4.8,2022-06-01,2022,RC2,RC2,3,4.44,0.53,0.0,5,0,0,90,0.0,Red,Green,Green,53,Medium
II20229GMP 76,II,2022,9,10.0,GMP 7,6,06 BU 01,2022-09-07,3.38,2022-06-01,2022,RC1,RC1,3,0.0,0.16,0.0,5,5,0,90,10.0,Green,Green,Green,53,Small
II20229RGM 01-18346,II,2022,9,11.0,R34,6,02 TU 01,2022-09-07,4.25,2022-06-01,2022,RC1,RC1,3,2.27,0.47,0.0,5,5,0,0,10.3,Red,Green,Green,53,Medium
V20229RGM 02-1086,V,2022,9,11.0,R08,6,129 BU 17,2022-09-07,7.04,2022-06-01,2022,PC,PC,3,0.0,1.04,0.0,5,5,0,90,10.0,Green,Green,Green,108,Big
V20229RGM 02-1086,V,2022,9,11.0,R08,6,130 BU 11,2022-09-07,3.57,2022-06-01,2022,PC,PC,3,0.0,4.03,0.0,5,5,0,90,10.0,Green,Red,Green,108,Small
V20229RGM 02-1085,V,2022,9,8.0,R08,5,112 BU 29,2022-09-07,5.39,2022-05-01,2022,RC2,RC2,4,0.95,1.7,0.0,5,5,0,100,10.0,Green,Green,Green,108,Medium
IV20229GMP 56,IV,2022,9,19.0,GMP 5,6,168 TU 49,2022-09-07,5.76,2022-06-01,2022,PC,PC,3,0.0,0.24,0.0,5,4,0,0,0.0,Green,Green,Green,98,Medium
IV20229GMP 56,IV,2022,9,19.0,GMP 5,6,163 TU 48,2022-09-07,6.03,2022-06-01,2022,PC,PC,3,0.0,0.51,0.0,5,4,0,0,0.0,Green,Green,Green,98,Medium
IV20229GMP 56,IV,2022,9,19.0,GMP 5,6,166 TU 50,2022-09-07,4.76,2022-06-01,2022,PC,PC,3,0.0,0.0,0.0,5,4,0,0,0.0,Green,Green,Green,98,Medium
III20229RGM 02-1086,III,2022,9,21.0,R08,6,47 TS 22,2022-09-08,7.15,2022-06-01,2022,RC1,RC1,3,0.0,5.48,0.0,5,4,10,1000,0.0,Green,Red,Green,30,Big
III20229GMP 56,III,2022,9,21.0,GMP 5,6,50 TS 35,2022-09-08,4.46,2022-06-01,2022,PC,PC,3,0.0,1.32,0.0,5,4,10,1000,0.0,Green,Green,Green,30,Medium
III20229RGM 00-6126,III,2022,9,7.0,R2,6,68 TU 28,2022-09-08,7.27,2022-06-01,2022,RC1,RC1,3,1.14,0.36,0.0,5,4,10,1000,0.0,Green,Green,Green,30,Big
III20229RGM 00-6126,III,2022,9,7.0,R2,6,68 TU 30,2022-09-08,7.25,2022-06-01,2022,RC1,RC1,3,2.3,0.0,0.0,5,4,10,1000,0.0,Red,Green,Green,30,Big
III20229GMP 56,III,2022,9,21.0,GMP 5,6,47 TS 39,2022-09-08,4.32,2022-06-01,2022,PC,PC,3,0.0,0.76,0.0,5,4,10,1000,0.0,Green,Green,Green,30,Medium
III20229GMP 56,III,2022,9,21.0,GMP 5,6,49 TS 36,2022-09-08,3.8,2022-06-01,2022,PC,PC,3,0.0,0.0,0.0,5,4,10,1000,0.0,Green,Green,Green,30,Small
II20229GMP 55,II,2022,9,23.0,GMP 5,5,15 BS 35,2022-09-08,3.87,2022-05-01,2022,PC,PC,4,1.69,6.39,0.0,5,5,0,90,10.3,Green,Red,Green,53,Small
II20229GMP 55,II,2022,9,19.0,GMP 5,5,30 BS 26,2022-09-08,3.24,2022-05-01,2022,RC1,RC1,4,5.0,1.17,0.0,5,5,0,90,10.3,Red,Green,Green,53,Small
II20229GMP 55,II,2022,9,23.0,GMP 5,5,15 BS 37,2022-09-08,6.19,2022-05-01,2022,PC,PC,4,3.51,1.28,0.0,5,5,0,90,10.3,Red,Green,Green,53,Medium
VI20229GMP 56,VI,2022,9,8.0,GMP 5,6,187 TU 81,2022-09-08,5.92,2022-06-01,2022,RC1,RC1,3,2.6,0.31,0.0,5,5,0,0,0.0,Red,Green,Green,81,Medium
VI20229GMP 56,VI,2022,9,8.0,GMP 5,6,191 TU 81,2022-09-08,5.08,2022-06-01,2022,RC1,RC1,3,0.0,0.0,0.0,5,5,0,0,0.0,Green,Green,Green,81,Medium
VI20229RGM 02-1085,VI,2022,9,16.0,R08,5,191 TU 65,2022-09-08,8.58,2022-05-01,2022,RC2,RC2,4,4.59,3.15,0.0,5,5,0,0,0.0,Red,Red,Green,81,Big
VI20229RGM 02-1085,VI,2022,9,16.0,R08,5,187 TU 65,2022-09-08,9.42,2022-05-01,2022,RC2,RC2,4,0.0,2.63,0.0,5,5,0,0,0.0,Green,Red,Green,81,Big
