Divisi,Varietas Tebu,Kawasan,Nama Blok,Tanggal Pengamatan,Luas Tanah Produktif (Ha),Bulan Tanam,Category,Umur,Stem Borer,Top Borer,Scale Insect,Dosis pias,Dosis lalat,Dosis telenomus,Dosis Tetras,Dosis cecopet,Curah hujan (mm),is_imputed,stem_borer_label,top_borer_label,kutu_perisai_label,Kategori Luas Tanah
I,G11,9.0,62 BU 12,2022-11-17,5.51,2022-08-01,PC,3,1.41,0.35,0.0,5,0,0,0,0.0,177,0,Rendah,Rendah,Rendah,Medium
I,G11,9.0,62 BU 12,2022-12-17,5.51,2022-08-01,PC,4,0.0,1.15,0.0,4,0,0,0,0.0,146,0,Rendah,Rendah,Rendah,Medium
I,G11,9.0,62 BU 12,2023-01-17,5.51,2022-08-01,PC,5,1.29,4.29,0.0,5,0,0,0,0.0,181,0,Rendah,Sedang,Rendah,Medium
I,G11,9.0,62 BU 12,2023-02-17,5.51,2022-08-01,PC,6,1.06,3.48,0.0,5,0,0,0,0.0,222,0,Rendah,Sedang,Rendah,Medium
I,G11,9.0,62 BU 12,2023-03-17,5.51,2022-08-01,PC,7,1.65,6.69,0.15,5,0,0,150,0.0,363,0,Rendah,Sedang,Rendah,Medium
I,G11,9.0,62 BU 12,2023-04-17,5.51,2022-08-01,PC,8,7.36,9.71,0.6,5,0,0,0,0.0,149,0,Sedang,Tinggi,Rendah,Medium
I,G11,9.0,62 BU 12,2023-05-17,5.51,2022-08-01,PC,9,10.32,15.37,0.5,6,0,0,0,0.0,58,0,Tinggi,Tinggi,Rendah,Medium
I,G11,9.0,62 BU 12,2023-06-17,5.51,2022-08-01,PC,10,6.54,16.35,0.35,6,0,0,0,0.0,128,0,Sedang,Tinggi,Rendah,Medium
I,G11,9.0,62 BU 12,2023-07-17,5.51,,PC,11,6.54,16.35,0.35,6,0,0,0,0.0,177,1,Sedang,Tinggi,Rendah,Medium
I,R54,1.0,62 BU 40,2022-11-09,7.06,2022-08-01,PC,3,1.39,0.24,0.0,0,0,0,0,0.0,177,0,Rendah,Rendah,Rendah,Big
I,R54,1.0,62 BU 40,2022-12-09,7.06,2022-08-01,PC,4,0.0,1.03,0.0,0,0,0,0,0.0,146,0,Rendah,Rendah,Rendah,Big
I,R54,1.0,62 BU 40,2023-01-09,7.06,2022-08-01,PC,5,0.0,1.27,0.0,0,0,0,0,0.0,181,0,Rendah,Rendah,Rendah,Big
I,R54,1.0,62 BU 40,2023-02-09,7.06,2022-08-01,PC,6,7.51,2.19,0.0,0,0,0,0,0.0,222,0,Sedang,Rendah,Rendah,Big
I,R54,1.0,62 BU 40,2023-03-09,7.06,2022-08-01,PC,7,1.28,5.01,0.05,0,0,0,0,0.0,363,0,Rendah,Sedang,Rendah,Big
I,R54,1.0,62 BU 40,2023-04-09,7.06,2022-08-01,PC,8,3.5,5.58,0.0,0,0,0,0,0.0,149,0,Rendah,Sedang,Rendah,Big
I,R54,1.0,62 BU 40,2023-05-09,7.06,2022-08-01,PC,9,7.0,5.58,0.6,0,0,0,0,0.0,58,0,Sedang,Sedang,Rendah,Big
I,R54,1.0,62 BU 40,2023-06-09,7.06,2022-08-01,PC,10,5.77,7.25,0.2,0,0,0,0,0.0,128,0,Sedang,Sedang,Rendah,Big
I,R54,1.0,62 BU 40,2023-07-09,7.06,2022-08-01,PC,11,6.79,9.96,2.35,0,0,0,0,0.0,50,0,Sedang,Sedang,Rendah,Big
III,GMP 5,21.0,62 TS 26,2022-08-20,4.36,2022-05-01,PC,3,2.94,0.0,0.0,5,5,10,1000,0.0,164,0,Sedang,Rendah,Rendah,Medium
III,GMP 5,21.0,62 TS 26,2022-09-20,4.36,2022-05-01,PC,4,1.89,5.44,0.0,5,4,10,1000,0.0,30,0,Rendah,Sedang,Rendah,Medium
III,GMP 5,21.0,62 TS 26,2022-10-20,4.36,2022-05-01,PC,5,0.0,3.39,0.0,5,4,10,1000,0.0,306,0,Rendah,Sedang,Rendah,Medium
III,GMP 5,21.0,62 TS 26,2022-11-20,4.36,2022-05-01,PC,6,0.0,8.85,0.0,5,4,0,1000,0.0,221,0,Rendah,Tinggi,Rendah,Medium
III,GMP 5,21.0,62 TS 26,2022-12-20,4.36,2022-05-01,PC,7,2.75,4.57,0.0,5,0,0,1000,0.0,226,0,Rendah,Sedang,Rendah,Medium
III,GMP 5,21.0,62 TS 26,2023-01-20,4.36,2022-05-01,PC,8,3.2,4.24,0.2,4,0,0,1000,0.0,223,0,Rendah,Sedang,Rendah,Medium
III,GMP 5,21.0,62 TS 26,2023-02-20,4.36,2022-05-01,PC,9,1.55,5.23,0.9,5,5,0,1000,0.0,267,0,Rendah,Sedang,Rendah,Medium
III,GMP 5,21.0,62 TS 26,2023-03-20,4.36,2022-05-01,PC,10,2.04,4.5,0.4,5,0,0,1000,0.0,471,0,Rendah,Rendah,Rendah,Medium
III,GMP 5,21.0,62 TS 26,2023-04-20,4.36,2022-05-01,PC,11,2.33,3.44,6.9,5,4,10,1000,0.0,202,0,Rendah,Rendah,Rendah,Medium
I,GMP 5,21.0,63 BS 17,2022-08-12,6.68,2022-05-01,RC1,3,1.39,1.69,0.0,5,5,10,0,0.0,143,0,Rendah,Sedang,Rendah,Medium
I,GMP 5,21.0,63 BS 17,2022-09-12,6.68,2022-05-01,RC1,4,4.07,2.86,0.0,5,5,10,0,0.0,48,0,Sedang,Sedang,Rendah,Medium
I,GMP 5,21.0,63 BS 17,2022-10-12,6.68,2022-05-01,RC1,5,5.96,2.45,0.1,6,5,10,0,0.0,243,0,Sedang,Rendah,Sedang,Medium
I,GMP 5,21.0,63 BS 17,2022-11-12,6.68,2022-05-01,RC1,6,6.21,6.69,0.0,5,5,10,0,0.0,177,0,Sedang,Sedang,Rendah,Medium
I,GMP 5,21.0,63 BS 17,2022-12-12,6.68,2022-05-01,RC1,7,8.19,7.96,0.75,5,5,10,0,0.0,146,0,Sedang,Sedang,Rendah,Medium
I,GMP 5,21.0,63 BS 17,2023-01-12,6.68,2022-05-01,RC1,8,3.73,9.59,7.65,5,5,0,104,0.0,181,0,Rendah,Tinggi,Sedang,Medium
I,GMP 5,21.0,63 BS 17,2023-02-12,6.68,2022-05-01,RC1,9,8.66,13.01,30.6,5,5,0,110,0.0,222,0,Sedang,Tinggi,Tinggi,Medium
I,GMP 5,21.0,63 BS 17,2023-03-12,6.68,2022-05-01,RC1,10,2.18,18.25,41.55,5,0,0,160,9.0,363,0,Rendah,Tinggi,Tinggi,Medium
I,GMP 5,21.0,63 BS 17,2023-04-12,6.68,2022-05-01,RC1,11,5.12,21.14,87.0,6,0,0,0,0.0,149,0,Sedang,Tinggi,Tinggi,Medium
I,R08,25.0,63 BS 23,2022-09-13,8.19,2022-06-01,RC1,3,1.48,1.12,0.0,5,5,10,0,0.0,48,0,Rendah,Rendah,Rendah,Big
I,R08,25.0,63 BS 23,2022-10-13,8.19,2022-06-01,RC1,4,2.11,1.15,0.0,6,5,10,0,0.0,243,0,Sedang,Rendah,Rendah,Big
I,R08,25.0,63 BS 23,2022-11-13,8.19,2022-06-01,RC1,5,3.39,5.35,0.08,5,5,0,0,0.0,177,0,Sedang,Sedang,Rendah,Big
I,R08,25.0,63 BS 23,2022-12-13,8.19,2022-06-01,RC1,6,2.86,6.5,0.0,5,5,10,0,0.0,146,0,Rendah,Sedang,Rendah,Big
I,R08,25.0,63 BS 23,2023-01-13,8.19,2022-06-01,RC1,7,3.14,20.34,1.25,5,5,0,104,0.0,181,0,Rendah,Tinggi,Sedang,Big
I,R08,25.0,63 BS 23,2023-02-13,8.19,2022-06-01,RC1,8,4.47,28.28,20.38,5,5,0,140,10.3,222,0,Sedang,Tinggi,Tinggi,Big
I,R08,25.0,63 BS 23,2023-03-13,8.19,2022-06-01,RC1,9,9.01,42.83,100.71,5,5,0,0,8.0,363,0,Sedang,Tinggi,Tinggi,Big
I,R08,25.0,63 BS 23,2023-04-13,8.19,2022-06-01,RC1,10,4.84,40.74,148.0,6,5,0,150,0.0,149,0,Rendah,Tinggi,Tinggi,Big
I,R08,25.0,63 BS 23,2023-05-13,8.19,,RC1,11,4.84,40.74,148.0,6,5,0,150,0.0,48,1,Rendah,Tinggi,Tinggi,Big
I,R08,25.0,63 BS 32,2022-08-20,7.05,2022-05-01,RC2,3,0.0,2.58,0.0,5,5,11,0,0.0,143,0,Rendah,Sedang,Rendah,Big
I,R08,25.0,63 BS 32,2022-09-20,7.05,2022-05-01,RC2,4,1.46,3.13,0.0,5,5,10,0,0.0,48,0,Rendah,Sedang,Rendah,Big
I,R08,25.0,63 BS 32,2022-10-20,7.05,2022-05-01,RC2,5,1.16,5.99,0.05,6,5,10,0,0.0,243,0,Rendah,Sedang,Rendah,Big
I,R08,25.0,63 BS 32,2022-11-20,7.05,2022-05-01,RC2,6,2.84,11.35,0.0,5,5,10,0,0.0,177,0,Rendah,Tinggi,Rendah,Big
I,R08,25.0,63 BS 32,2022-12-20,7.05,2022-05-01,RC2,7,5.66,22.21,0.0,5,5,10,0,0.0,146,0,Sedang,Tinggi,Rendah,Big
I,R08,25.0,63 BS 32,2023-01-20,7.05,2022-05-01,RC2,8,1.7,28.75,16.8,5,5,0,104,0.0,181,0,Rendah,Tinggi,Tinggi,Big
I,R08,25.0,63 BS 32,2023-02-20,7.05,2022-05-01,RC2,9,4.53,21.87,50.95,5,5,0,160,0.0,222,0,Sedang,Tinggi,Tinggi,Big
I,R08,25.0,63 BS 32,2023-03-20,7.05,2022-05-01,RC2,10,3.29,38.12,68.8,5,5,0,140,0.0,363,0,Rendah,Tinggi,Tinggi,Big
I,R08,25.0,63 BS 32,2023-04-20,7.05,,RC2,11,3.29,38.12,68.8,5,5,0,140,0.0,143,1,Rendah,Tinggi,Tinggi,Big
I,GMP 3,12.0,63 BU 02,2022-12-24,4.56,2022-09-01,RC2,3,0.0,0.7,0.0,5,0,0,0,0.0,146,0,Rendah,Rendah,Rendah,Medium
I,GMP 3,12.0,63 BU 02,2023-01-24,4.56,2022-09-01,RC2,4,0.0,1.93,0.0,0,0,0,0,0.0,181,0,Rendah,Rendah,Rendah,Medium
I,GMP 3,12.0,63 BU 02,2023-02-24,4.56,2022-09-01,RC2,5,0.0,2.14,0.2,5,0,10,0,0.0,222,0,Rendah,Rendah,Sedang,Medium
I,GMP 3,12.0,63 BU 02,2023-03-24,4.56,2022-09-01,RC2,6,2.86,4.69,0.4,5,0,0,0,0.0,363,0,Rendah,Sedang,Rendah,Medium
I,GMP 3,12.0,63 BU 02,2023-04-24,4.56,2022-09-01,RC2,7,4.63,5.38,0.4,5,0,10,0,0.0,149,0,Sedang,Sedang,Rendah,Medium
I,GMP 3,12.0,63 BU 02,2023-05-24,4.56,2022-09-01,RC2,8,8.33,8.22,0.4,8,0,0,0,0.0,58,0,Sedang,Sedang,Rendah,Medium
I,GMP 3,12.0,63 BU 02,2023-06-24,4.56,2022-09-01,RC2,9,8.67,11.49,0.1,6,0,0,0,0.0,128,0,Sedang,Tinggi,Rendah,Medium
I,GMP 3,12.0,63 BU 02,2023-07-24,4.56,2022-09-01,RC2,10,8.44,13.07,2.0,0,0,0,0,0.0,50,0,Sedang,Tinggi,Rendah,Medium
I,GMP 3,12.0,63 BU 02,2023-08-24,4.56,,RC2,11,8.44,13.07,2.0,0,0,0,0,0.0,146,1,Sedang,Tinggi,Rendah,Medium
I,GMP 7,8.0,63 BU 21,2023-01-15,12.17,2022-10-01,RC1,3,0.0,0.47,0.0,5,0,0,104,0.0,181,0,Rendah,Rendah,Rendah,Big
I,GMP 7,8.0,63 BU 21,2023-02-15,12.17,2022-10-01,RC1,4,0.63,7.51,0.2,5,0,10,0,0.0,222,0,Rendah,Tinggi,Sedang,Big
I,GMP 7,8.0,63 BU 21,2023-03-15,12.17,2022-10-01,RC1,5,1.14,12.79,5.85,5,0,0,0,0.0,363,0,Rendah,Tinggi,Sedang,Big
I,GMP 7,8.0,63 BU 21,2023-04-15,12.17,2022-10-01,RC1,6,15.68,11.98,5.0,6,0,0,0,0.0,149,0,Tinggi,Tinggi,Sedang,Big
I,GMP 7,8.0,63 BU 21,2023-05-15,12.17,2022-10-01,RC1,7,11.57,37.04,6.85,5,5,0,0,0.0,58,0,Tinggi,Tinggi,Sedang,Big
I,GMP 7,8.0,63 BU 21,2023-06-15,12.17,2022-10-01,RC1,8,15.09,32.07,3.9,6,5,0,0,0.0,128,0,Tinggi,Tinggi,Rendah,Big
I,GMP 7,8.0,63 BU 21,2023-07-15,12.17,2022-10-01,RC1,9,15.71,39.49,50.85,5,0,0,160,0.0,50,0,Tinggi,Tinggi,Tinggi,Big
I,GMP 7,8.0,63 BU 21,2023-08-15,12.17,,RC1,10,8.39,68.34,144.4,6,6,0,160,0.0,181,1,Sedang,Tinggi,Tinggi,Big
I,GMP 7,8.0,63 BU 21,2023-09-15,12.17,,RC1,11,8.47,18.49,34.4,0,0,0,0,0.0,181,1,Sedang,Tinggi,Sedang,Big
I,GMP 7,6.0,63 BU 26,2022-11-14,6.75,2022-08-01,RC1,3,1.14,0.44,0.0,5,0,0,0,0.0,177,0,Rendah,Rendah,Rendah,Medium
I,GMP 7,6.0,63 BU 26,2022-12-14,6.75,2022-08-01,RC1,4,0.83,0.9,0.0,5,4,0,0,0.0,146,0,Rendah,Rendah,Rendah,Medium
I,GMP 7,6.0,63 BU 26,2023-01-14,6.75,2022-08-01,RC1,5,2.12,2.13,0.0,5,5,0,104,0.0,181,0,Rendah,Rendah,Rendah,Medium
I,GMP 7,6.0,63 BU 26,2023-02-14,6.75,2022-08-01,RC1,6,2.25,5.94,0.33,5,2,0,100,0.0,222,0,Rendah,Sedang,Rendah,Medium
I,GMP 7,6.0,63 BU 26,2023-03-14,6.75,2022-08-01,RC1,7,1.68,12.12,0.58,5,5,0,140,0.0,363,0,Rendah,Tinggi,Rendah,Medium
I,GMP 7,6.0,63 BU 26,2023-04-14,6.75,2022-08-01,RC1,8,4.69,7.8,1.92,6,5,0,150,0.0,149,0,Sedang,Sedang,Rendah,Medium
I,GMP 7,6.0,63 BU 26,2023-05-14,6.75,2022-08-01,RC1,9,5.2,11.64,3.46,6,5,0,140,0.0,58,0,Sedang,Tinggi,Rendah,Medium
I,GMP 7,6.0,63 BU 26,2023-06-14,6.75,2022-08-01,RC1,10,4.48,10.8,4.54,6,0,0,0,0.0,128,0,Rendah,Tinggi,Rendah,Medium
I,GMP 7,6.0,63 BU 26,2023-07-14,6.75,,RC1,11,5.09,14.91,8.63,6,0,0,150,0.0,177,1,Sedang,Tinggi,Rendah,Medium
I,R08,6.0,63 BU 29,2022-09-13,8.56,2022-06-01,PC,3,0.0,4.79,0.0,5,5,10,0,0.0,48,0,Rendah,Sedang,Rendah,Big
I,R08,6.0,63 BU 29,2022-10-13,8.56,2022-06-01,PC,4,2.56,3.18,0.0,6,5,10,0,0.0,243,0,Sedang,Sedang,Rendah,Big
I,R08,6.0,63 BU 29,2022-11-13,8.56,2022-06-01,PC,5,6.1,2.57,0.0,5,5,0,0,0.0,177,0,Sedang,Sedang,Rendah,Big
I,R08,6.0,63 BU 29,2022-12-13,8.56,2022-06-01,PC,6,3.48,3.61,0.0,5,5,10,0,0.0,146,0,Sedang,Sedang,Rendah,Big
I,R08,6.0,63 BU 29,2023-01-13,8.56,2022-06-01,PC,7,5.81,10.24,0.0,5,5,0,104,0.0,181,0,Sedang,Tinggi,Rendah,Big
I,R08,6.0,63 BU 29,2023-02-13,8.56,2022-06-01,PC,8,6.94,15.16,0.5,5,5,0,140,10.3,222,0,Sedang,Tinggi,Rendah,Big
I,R08,6.0,63 BU 29,2023-03-13,8.56,2022-06-01,PC,9,2.62,9.38,2.71,5,5,0,0,8.0,363,0,Rendah,Sedang,Rendah,Big
I,R08,6.0,63 BU 29,2023-04-13,8.56,2022-06-01,PC,10,4.63,13.12,7.38,6,5,0,150,0.0,149,0,Rendah,Tinggi,Rendah,Big
I,R08,6.0,63 BU 29,2023-05-13,8.56,2022-06-01,PC,11,5.09,14.91,8.63,6,0,0,150,0.0,58,0,Sedang,Tinggi,Rendah,Big
I,R54,1.0,63 BU 37,2022-11-09,2.95,2022-08-01,PC,3,0.0,0.94,0.0,0,0,0,0,0.0,177,0,Rendah,Rendah,Rendah,Small
I,R54,1.0,63 BU 37,2022-12-09,2.95,2022-08-01,PC,4,0.0,0.0,0.0,0,0,0,0,0.0,146,0,Rendah,Rendah,Rendah,Small
I,R54,1.0,63 BU 37,2023-01-09,2.95,2022-08-01,PC,5,0.0,0.19,0.0,0,0,0,0,0.0,181,0,Rendah,Rendah,Rendah,Small
I,R54,1.0,63 BU 37,2023-02-09,2.95,2022-08-01,PC,6,3.53,0.26,0.1,0,0,0,0,0.0,222,0,Sedang,Rendah,Rendah,Small
I,R54,1.0,63 BU 37,2023-03-09,2.95,2022-08-01,PC,7,1.77,2.55,0.0,0,0,0,0,0.0,363,0,Rendah,Rendah,Rendah,Small
I,R54,1.0,63 BU 37,2023-04-09,2.95,2022-08-01,PC,8,2.4,5.1,0.0,0,0,0,0,0.0,149,0,Rendah,Sedang,Rendah,Small
I,R54,1.0,63 BU 37,2023-05-09,2.95,2022-08-01,PC,9,7.81,8.82,0.5,0,0,0,0,0.0,58,0,Sedang,Sedang,Rendah,Small
I,R54,1.0,63 BU 37,2023-06-09,2.95,2022-08-01,PC,10,8.75,8.73,0.1,0,0,0,0,0.0,128,0,Sedang,Sedang,Rendah,Small
I,R54,1.0,63 BU 37,2023-07-09,2.95,2022-08-01,PC,11,8.33,12.93,1.2,0,0,0,0,0.0,50,0,Sedang,Tinggi,Rendah,Small
III,GMP 7,16.0,63 TS 06,2022-12-07,3.34,2022-09-01,PC,3,0.0,0.21,0.0,5,4,0,1000,0.0,226,0,Rendah,Rendah,Rendah,Small
III,GMP 7,16.0,63 TS 06,2023-01-07,3.34,2022-09-01,PC,4,0.0,0.7,0.0,5,0,0,1000,0.0,223,0,Rendah,Rendah,Rendah,Small
III,GMP 7,16.0,63 TS 06,2023-02-07,3.34,2022-09-01,PC,5,3.7,2.1,0.2,5,0,0,1000,0.0,267,0,Sedang,Rendah,Sedang,Small
III,GMP 7,16.0,63 TS 06,2023-03-07,3.34,2022-09-01,PC,6,6.12,8.44,0.3,5,0,0,1000,0.0,471,0,Sedang,Tinggi,Rendah,Small
III,GMP 7,16.0,63 TS 06,2023-04-07,3.34,2022-09-01,PC,7,4.88,10.28,0.94,5,5,10,1000,0.0,202,0,Sedang,Tinggi,Rendah,Small
III,GMP 7,16.0,63 TS 06,2023-05-07,3.34,2022-09-01,PC,8,2.42,10.53,2.5,5,5,0,1000,0.0,90,0,Rendah,Tinggi,Rendah,Small
III,GMP 7,16.0,63 TS 06,2023-06-07,3.34,2022-09-01,PC,9,9.15,13.12,17.2,5,5,0,90,0.0,108,0,Sedang,Tinggi,Sedang,Small
III,GMP 7,16.0,63 TS 06,2023-07-07,3.34,2022-09-01,PC,10,8.13,14.35,48.3,5,0,0,1000,0.0,72,0,Sedang,Tinggi,Tinggi,Small
III,GMP 7,16.0,63 TS 06,2023-08-07,3.34,2022-09-01,PC,11,11.83,16.71,125.9,5,0,0,1000,0.0,2,0,Tinggi,Tinggi,Tinggi,Small
III,G11,17.0,63 TS 11,2022-09-24,5.46,2022-06-01,RC1,3,0.0,0.07,0.0,5,4,0,1000,0.0,30,0,Rendah,Rendah,Rendah,Medium
III,G11,17.0,63 TS 11,2022-10-24,5.46,2022-06-01,RC1,4,0.0,2.25,0.0,5,0,0,1000,0.0,306,0,Rendah,Sedang,Rendah,Medium
III,G11,17.0,63 TS 11,2022-11-24,5.46,2022-06-01,RC1,5,1.27,1.46,0.0,6,5,0,1000,0.0,221,0,Rendah,Rendah,Rendah,Medium
III,G11,17.0,63 TS 11,2022-12-24,5.46,2022-06-01,RC1,6,2.33,2.66,0.0,5,0,0,1000,0.0,226,0,Rendah,Rendah,Rendah,Medium
III,G11,17.0,63 TS 11,2023-01-24,5.46,2022-06-01,RC1,7,0.0,3.95,0.0,4,4,0,1000,0.0,223,0,Rendah,Sedang,Rendah,Medium
III,G11,17.0,63 TS 11,2023-02-24,5.46,2022-06-01,RC1,8,0.41,2.55,0.4,5,0,0,1000,0.0,267,0,Rendah,Rendah,Rendah,Medium
III,G11,17.0,63 TS 11,2023-03-24,5.46,2022-06-01,RC1,9,1.86,4.65,0.6,5,5,0,1000,0.0,471,0,Rendah,Sedang,Rendah,Medium
III,G11,17.0,63 TS 11,2023-04-24,5.46,2022-06-01,RC1,10,3.78,3.85,2.2,5,5,10,1000,0.0,202,0,Rendah,Rendah,Rendah,Medium
III,G11,17.0,63 TS 11,2023-05-24,5.46,2022-06-01,RC1,11,3.79,4.25,16.85,5,0,0,1000,0.0,90,0,Rendah,Rendah,Rendah,Medium
III,GMP 7,18.0,63 TS 17,2022-11-02,3.65,2022-08-01,RC1,3,0.0,0.17,0.0,6,5,0,1000,0.0,221,0,Rendah,Rendah,Rendah,Small
III,GMP 7,18.0,63 TS 17,2022-12-02,3.65,2022-08-01,RC1,4,0.0,0.58,0.0,5,4,0,1000,0.0,226,0,Rendah,Rendah,Rendah,Small
III,GMP 7,18.0,63 TS 17,2023-01-02,3.65,2022-08-01,RC1,5,0.0,2.4,0.0,4,0,0,1000,0.0,223,0,Rendah,Rendah,Rendah,Small
III,GMP 7,18.0,63 TS 17,2023-02-02,3.65,2022-08-01,RC1,6,0.0,0.19,0.0,5,5,0,1000,0.0,267,0,Rendah,Rendah,Rendah,Small
III,GMP 7,18.0,63 TS 17,2023-03-02,3.65,2022-08-01,RC1,7,0.0,4.63,16.8,5,4,0,1000,0.0,471,0,Rendah,Sedang,Tinggi,Small
III,GMP 7,18.0,63 TS 17,2023-04-02,3.65,2022-08-01,RC1,8,2.94,5.37,37.13,5,0,0,0,0.0,202,0,Rendah,Sedang,Tinggi,Small
III,GMP 7,18.0,63 TS 17,2023-05-02,3.65,2022-08-01,RC1,9,3.5,6.6,33.7,5,0,0,1000,0.0,90,0,Rendah,Sedang,Tinggi,Small
III,GMP 7,18.0,63 TS 17,2023-06-02,3.65,,RC1,10,5.84,10.68,106.1,5,4,0,1000,0.0,221,1,Sedang,Tinggi,Tinggi,Small
III,GMP 7,18.0,63 TS 17,2023-07-02,3.65,,RC1,11,9.7,9.09,7.65,0,0,0,1000,0.0,221,1,Sedang,Sedang,Rendah,Small
III,GMP 5,21.0,63 TS 28,2022-08-20,4.56,2022-05-01,PC,3,0.0,1.88,0.0,5,5,10,1000,0.0,164,0,Rendah,Sedang,Rendah,Medium
III,GMP 5,21.0,63 TS 28,2022-09-20,4.56,2022-05-01,PC,4,0.0,3.75,0.0,5,4,10,1000,0.0,30,0,Rendah,Sedang,Rendah,Medium
III,GMP 5,21.0,63 TS 28,2022-10-20,4.56,2022-05-01,PC,5,0.0,0.23,0.0,5,4,10,1000,0.0,306,0,Rendah,Rendah,Rendah,Medium
III,GMP 5,21.0,63 TS 28,2022-11-20,4.56,2022-05-01,PC,6,1.08,4.69,0.0,5,4,0,1000,0.0,221,0,Rendah,Sedang,Rendah,Medium
III,GMP 5,21.0,63 TS 28,2022-12-20,4.56,2022-05-01,PC,7,1.89,3.43,0.0,5,0,0,1000,0.0,226,0,Rendah,Rendah,Rendah,Medium
III,GMP 5,21.0,63 TS 28,2023-01-20,4.56,2022-05-01,PC,8,1.57,5.09,0.4,4,0,0,1000,0.0,223,0,Rendah,Sedang,Rendah,Medium
III,GMP 5,21.0,63 TS 28,2023-02-20,4.56,2022-05-01,PC,9,0.69,3.76,0.3,5,5,0,1000,0.0,267,0,Rendah,Rendah,Rendah,Medium
III,GMP 5,21.0,63 TS 28,2023-03-20,4.56,2022-05-01,PC,10,1.97,3.97,1.0,5,0,0,1000,0.0,471,0,Rendah,Rendah,Rendah,Medium
III,GMP 5,21.0,63 TS 28,2023-04-20,4.56,2022-05-01,PC,11,1.76,3.77,2.0,5,4,10,1000,0.0,202,0,Rendah,Rendah,Rendah,Medium
III,R08,7.0,63 TU 18,2022-08-18,3.08,2022-05-01,RC1,3,2.08,0.51,0.0,5,5,10,90,0.0,164,0,Sedang,Rendah,Rendah,Small
III,R08,7.0,63 TU 18,2022-09-18,3.08,2022-05-01,RC1,4,3.66,8.68,0.4,5,5,10,90,0.0,30,0,Sedang,Tinggi,Sedang,Small
III,R08,7.0,63 TU 18,2022-10-18,3.08,2022-05-01,RC1,5,0.0,6.72,0.3,5,4,10,90,0.0,306,0,Rendah,Sedang,Sedang,Small
III,R08,7.0,63 TU 18,2022-11-18,3.08,2022-05-01,RC1,6,10.38,9.43,14.8,5,5,0,1000,0.0,221,0,Tinggi,Tinggi,Tinggi,Small
III,R08,7.0,63 TU 18,2022-12-18,3.08,2022-05-01,RC1,7,3.67,7.39,1.2,5,5,0,1000,0.0,226,0,Sedang,Sedang,Sedang,Small
III,R08,7.0,63 TU 18,2023-01-18,3.08,2022-05-01,RC1,8,2.21,4.21,108.3,5,5,10,1000,0.0,223,0,Rendah,Sedang,Tinggi,Small
III,R08,7.0,63 TU 18,2023-02-18,3.08,2022-05-01,RC1,9,5.19,7.57,79.0,5,5,10,1000,0.0,267,0,Sedang,Sedang,Tinggi,Small
III,R08,7.0,63 TU 18,2023-03-18,3.08,2022-05-01,RC1,10,3.75,11.92,92.9,5,5,10,1000,0.0,471,0,Rendah,Tinggi,Tinggi,Small
III,R08,7.0,63 TU 18,2023-04-18,3.08,,RC1,11,3.75,11.92,92.9,5,5,10,1000,0.0,164,1,Rendah,Tinggi,Tinggi,Small
III,GMP 7,2.0,63 TU 41,2022-11-23,5.75,2022-08-01,RC1,3,0.0,0.0,0.0,6,5,0,1000,0.0,221,0,Rendah,Rendah,Rendah,Medium
III,GMP 7,2.0,63 TU 41,2022-12-23,5.75,2022-08-01,RC1,4,0.0,0.0,0.0,5,4,0,1000,0.0,226,0,Rendah,Rendah,Rendah,Medium
III,GMP 7,2.0,63 TU 41,2023-01-23,5.75,2022-08-01,RC1,5,0.0,0.85,0.2,4,0,0,1000,0.0,223,0,Rendah,Rendah,Sedang,Medium
III,GMP 7,2.0,63 TU 41,2023-02-23,5.75,2022-08-01,RC1,6,1.71,0.87,0.2,5,5,0,1000,0.0,267,0,Rendah,Rendah,Rendah,Medium
III,GMP 7,2.0,63 TU 41,2023-03-23,5.75,2022-08-01,RC1,7,2.18,1.82,0.55,5,4,0,1000,0.0,471,0,Rendah,Rendah,Rendah,Medium
III,GMP 7,2.0,63 TU 41,2023-04-23,5.75,2022-08-01,RC1,8,4.8,3.83,10.45,5,0,0,0,0.0,202,0,Sedang,Rendah,Sedang,Medium
III,GMP 7,2.0,63 TU 41,2023-05-23,5.75,2022-08-01,RC1,9,5.9,4.85,16.95,5,0,0,1000,0.0,90,0,Sedang,Sedang,Sedang,Medium
III,GMP 7,2.0,63 TU 41,2023-06-23,5.75,2022-08-01,RC1,10,4.17,6.7,22.35,5,0,0,1000,0.0,108,0,Rendah,Sedang,Sedang,Medium
III,GMP 7,2.0,63 TU 41,2023-07-23,5.75,,RC1,11,4.17,6.7,22.35,5,0,0,1000,0.0,221,1,Rendah,Sedang,Sedang,Medium
I,G11,21.0,64 BS 14,2022-10-16,7.99,2022-07-01,PC,3,0.0,1.96,0.0,6,0,0,0,0.0,243,0,Rendah,Sedang,Rendah,Big
I,G11,21.0,64 BS 14,2022-11-16,7.99,2022-07-01,PC,4,0.0,1.23,0.0,5,5,0,0,0.0,177,0,Rendah,Rendah,Rendah,Big
I,G11,21.0,64 BS 14,2022-12-16,7.99,2022-07-01,PC,5,1.03,6.96,0.0,6,0,10,0,0.0,146,0,Rendah,Sedang,Rendah,Big
