Nama Blok,Umur,Divisi,Varietas Tebu,Kawasan,Tanggal Pengamatan,Luas Tanah Produktif (Ha),Bulan Tanam,Category,Stem Borer,Top Borer,Scale Insect,Dosis pias,Dosis lalat,Dosis telenomus,Dosis Tetras,Dosis cecopet,Curah hujan (mm)_extended,Tahun,Bulan Pengamatan,Curah hujan (mm)
159 BU 15,11,V,GMP 7,9.0,2023-08-01,4.72,2022-10-01,RC1,6.07,22.96,1.55,6.0,5.0,0.0,0.0,0.0,97.0,2023,8,0
172 BS 34,3,V,R54,26.0,2023-01-15,4.65,2022-10-01,PC,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,225.0,2023,1,225
172 BS 34,4,V,R54,26.0,2023-02-07,4.65,2022-10-01,PC,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,286.0,2023,2,286
172 BS 34,5,V,R54,26.0,2023-03-11,4.65,2022-10-01,PC,1.29,1.01,0.05,0.0,0.0,0.0,0.0,0.0,494.0,2023,3,494
172 BS 34,6,V,R54,26.0,2023-04-06,4.65,2022-10-01,PC,1.63,3.48,0.15,0.0,0.0,0.0,0.0,0.0,168.0,2023,4,168
172 BS 34,7,V,R54,26.0,2023-05-17,4.65,2022-10-01,PC,6.31,3.79,0.2,0.0,0.0,0.0,0.0,0.0,128.0,2023,5,128
172 BS 34,8,V,R54,26.0,2023-06-14,4.65,2022-10-01,PC,4.92,4.05,0.25,0.0,0.0,0.0,0.0,0.0,140.0,2023,6,140
172 BS 34,9,V,R54,26.0,2023-07-12,4.65,2022-10-01,PC,4.35,5.66,0.3,0.0,0.0,0.0,0.0,0.0,97.0,2023,7,97
172 BS 34,10,V,R54,26.0,2023-08-29,4.65,2022-10-01,PC,6.6,6.44,0.55,0.0,0.0,0.0,0.0,0.0,0.0,2023,8,0
172 BS 34,11,V,R54,26.0,2023-08-01,4.65,2022-10-01,PC,6.6,6.44,0.55,0.0,0.0,0.0,0.0,0.0,0.0,2023,8,0
113 BS 12,3,V,GMP 7,24.0,2023-01-15,4.03,2022-10-01,RC1,0.91,1.67,0.0,5.0,5.0,0.0,0.0,0.0,225.0,2023,1,225
113 BS 12,4,V,GMP 7,24.0,2023-02-08,4.03,2022-10-01,RC1,2.52,2.22,0.2,5.0,5.0,0.0,120.0,0.0,286.0,2023,2,286
113 BS 12,5,V,GMP 7,24.0,2023-03-13,4.03,2022-10-01,RC1,3.18,7.89,4.3,5.0,0.0,0.0,120.0,0.0,494.0,2023,3,494
113 BS 12,6,V,GMP 7,24.0,2023-04-10,4.03,2022-10-01,RC1,4.23,14.27,3.65,6.0,5.0,0.0,0.0,0.0,168.0,2023,4,168
113 BS 12,7,V,GMP 7,24.0,2023-05-12,4.03,2022-10-01,RC1,5.75,10.47,12.1,5.0,5.0,10.0,130.0,10.0,128.0,2023,5,128
113 BS 12,8,V,GMP 7,24.0,2023-06-11,4.03,2022-10-01,RC1,8.86,11.6,12.4,6.0,5.0,0.0,110.0,10.3,140.0,2023,6,140
113 BS 12,9,V,GMP 7,24.0,2023-07-21,4.03,2022-10-01,RC1,9.03,12.17,45.6,6.0,5.0,0.0,0.0,0.0,97.0,2023,7,97
113 BS 12,10,V,GMP 7,24.0,2023-07-01,4.03,2022-10-01,RC1,9.03,12.17,45.6,6.0,5.0,0.0,0.0,0.0,97.0,2023,7,97
113 BS 12,11,V,GMP 7,24.0,2023-08-01,4.03,2022-10-01,RC1,9.03,12.17,45.6,6.0,5.0,0.0,0.0,0.0,97.0,2023,8,0
144 BU 25a,3,V,R7,10.0,2023-01-15,4.0,2022-10-01,RC1,0.0,1.26,0.0,5.0,0.0,0.0,0.0,0.0,225.0,2023,1,225
144 BU 25a,4,V,R7,10.0,2023-02-09,4.0,2022-10-01,RC1,1.61,0.73,0.0,5.0,0.0,0.0,200.0,0.0,286.0,2023,2,286
144 BU 25a,5,V,R7,10.0,2023-03-17,4.0,2022-10-01,RC1,0.0,4.66,0.0,4.0,0.0,0.0,160.0,0.0,494.0,2023,3,494
144 BU 25a,6,V,R7,10.0,2023-04-29,4.0,2022-10-01,RC1,11.2,8.04,0.4,5.0,0.0,0.0,0.0,0.0,168.0,2023,4,168
144 BU 25a,7,V,R7,10.0,2023-05-22,4.0,2022-10-01,RC1,10.45,6.97,0.2,6.0,0.0,0.0,160.0,0.0,128.0,2023,5,128
144 BU 25a,8,V,R7,10.0,2023-06-09,4.0,2022-10-01,RC1,5.67,5.81,0.6,0.0,0.0,0.0,0.0,0.0,140.0,2023,6,140
144 BU 25a,9,V,R7,10.0,2023-07-13,4.0,2022-10-01,RC1,3.68,7.46,0.6,0.0,0.0,0.0,90.0,0.0,97.0,2023,7,97
144 BU 25a,10,V,R7,10.0,2023-07-01,4.0,2022-10-01,RC1,3.68,7.46,0.6,0.0,0.0,0.0,90.0,0.0,97.0,2023,7,97
144 BU 25a,11,V,R7,10.0,2023-08-01,4.0,2022-10-01,RC1,3.68,7.46,0.6,0.0,0.0,0.0,90.0,0.0,97.0,2023,8,0
121 BU 34,3,V,R34,4.0,2023-01-15,5.53,2022-10-01,RC1,0.0,0.94,0.0,5.0,5.0,0.0,0.0,0.0,225.0,2023,1,225
121 BU 34,4,V,R34,4.0,2023-02-21,5.53,2022-10-01,RC1,0.0,4.59,0.0,5.0,0.0,0.0,90.0,0.0,286.0,2023,2,286
121 BU 34,5,V,R34,4.0,2023-03-25,5.53,2022-10-01,RC1,8.85,8.78,0.0,5.0,0.0,0.0,130.0,0.0,494.0,2023,3,494
121 BU 34,6,V,R34,4.0,2023-04-30,5.53,2022-10-01,RC1,6.86,10.14,1.05,6.0,0.0,0.0,0.0,0.0,168.0,2023,4,168
121 BU 34,7,V,R34,4.0,2023-05-22,5.53,2022-10-01,RC1,6.55,9.54,1.35,6.0,5.0,10.0,120.0,10.0,128.0,2023,5,128
121 BU 34,8,V,R34,4.0,2023-06-13,5.53,2022-10-01,RC1,7.43,9.67,0.55,7.0,0.0,0.0,120.0,0.0,140.0,2023,6,140
121 BU 34,9,V,R34,4.0,2023-07-25,5.53,2022-10-01,RC1,12.67,9.98,2.0,5.0,0.0,0.0,50.0,0.0,97.0,2023,7,97
121 BU 34,10,V,R34,4.0,2023-07-01,5.53,2022-10-01,RC1,12.67,9.98,2.0,5.0,0.0,0.0,50.0,0.0,97.0,2023,7,97
121 BU 34,11,V,R34,4.0,2023-08-01,5.53,2022-10-01,RC1,12.67,9.98,2.0,5.0,0.0,0.0,50.0,0.0,97.0,2023,8,0
114 BS 05,3,V,GMP 7,24.0,2023-01-15,9.48,2022-10-01,RC1,0.0,0.91,0.0,5.0,5.0,0.0,0.0,0.0,225.0,2023,1,225
114 BS 05,4,V,GMP 7,24.0,2023-02-07,9.48,2022-10-01,RC1,0.85,4.69,0.7,5.0,5.0,0.0,120.0,0.0,286.0,2023,2,286
114 BS 05,5,V,GMP 7,24.0,2023-03-17,9.48,2022-10-01,RC1,5.41,7.42,1.95,5.0,0.0,0.0,120.0,0.0,494.0,2023,3,494
114 BS 05,6,V,GMP 7,24.0,2023-04-10,9.48,2022-10-01,RC1,1.1,6.66,0.4,6.0,5.0,0.0,0.0,0.0,168.0,2023,4,168
114 BS 05,7,V,GMP 7,24.0,2023-05-08,9.48,2022-10-01,RC1,4.19,6.77,7.25,5.0,5.0,10.0,130.0,10.0,128.0,2023,5,128
114 BS 05,8,V,GMP 7,24.0,2023-06-08,9.48,2022-10-01,RC1,5.88,9.39,7.1,6.0,5.0,0.0,110.0,10.3,140.0,2023,6,140
114 BS 05,9,V,GMP 7,24.0,2023-07-11,9.48,2022-10-01,RC1,5.36,8.64,7.8,6.0,5.0,0.0,0.0,0.0,97.0,2023,7,97
114 BS 05,10,V,GMP 7,24.0,2023-07-01,9.48,2022-10-01,RC1,5.36,8.64,7.8,6.0,5.0,0.0,0.0,0.0,97.0,2023,7,97
114 BS 05,11,V,GMP 7,24.0,2023-08-01,9.48,2022-10-01,RC1,5.36,8.64,7.8,6.0,5.0,0.0,0.0,0.0,97.0,2023,8,0
158 BU 21,3,V,R86,9.0,2023-01-15,10.1,2022-10-01,RC1,2.04,0.9,0.0,5.0,0.0,0.0,0.0,0.0,225.0,2023,1,225
158 BU 21,4,V,R86,9.0,2023-02-14,10.1,2022-10-01,RC1,0.0,1.15,0.0,5.0,0.0,0.0,0.0,0.0,286.0,2023,2,286
158 BU 21,5,V,R86,9.0,2023-03-23,10.1,2022-10-01,RC1,0.67,3.76,0.0,6.0,0.0,0.0,80.0,0.0,494.0,2023,3,494
158 BU 21,6,V,R86,9.0,2023-04-17,10.1,2022-10-01,RC1,3.11,6.85,0.55,7.0,0.0,0.0,120.0,0.0,168.0,2023,4,168
158 BU 21,7,V,R86,9.0,2023-05-16,10.1,2022-10-01,RC1,2.98,9.4,1.8,5.0,0.0,0.0,0.0,0.0,128.0,2023,5,128
158 BU 21,8,V,R86,9.0,2023-06-11,10.1,2022-10-01,RC1,6.97,8.53,7.6,5.0,5.0,10.0,90.0,10.1,140.0,2023,6,140
158 BU 21,9,V,R86,9.0,2023-07-21,10.1,2022-10-01,RC1,7.41,8.72,33.4,6.0,0.0,0.0,300.0,0.0,97.0,2023,7,97
158 BU 21,10,V,R86,9.0,2023-08-28,10.1,2022-10-01,RC1,8.59,8.55,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,8,0
158 BU 21,11,V,R86,9.0,2023-08-01,10.1,2022-10-01,RC1,8.59,8.55,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,8,0
158 BU 17,3,V,R06,9.0,2023-01-15,11.68,2022-10-01,RC1,1.04,0.54,0.0,5.0,0.0,0.0,200.0,0.0,225.0,2023,1,225
158 BU 17,4,V,R06,9.0,2023-02-14,11.68,2022-10-01,RC1,0.0,2.06,0.0,4.0,0.0,0.0,190.0,0.0,286.0,2023,2,286
158 BU 17,5,V,R06,9.0,2023-03-23,11.68,2022-10-01,RC1,1.38,6.93,0.0,5.0,0.0,0.0,140.0,0.0,494.0,2023,3,494
158 BU 17,6,V,R06,9.0,2023-04-14,11.68,2022-10-01,RC1,5.08,8.45,0.45,6.0,5.0,0.0,0.0,0.0,168.0,2023,4,168
158 BU 17,7,V,R06,9.0,2023-05-17,11.68,2022-10-01,RC1,7.98,13.9,0.45,5.0,0.0,0.0,400.0,0.0,128.0,2023,5,128
158 BU 17,8,V,R06,9.0,2023-06-12,11.68,2022-10-01,RC1,4.35,15.7,0.6,6.0,0.0,0.0,160.0,10.3,140.0,2023,6,140
158 BU 17,9,V,R06,9.0,2023-07-18,11.68,2022-10-01,RC1,5.08,16.46,8.5,6.0,0.0,0.0,160.0,0.0,97.0,2023,7,97
158 BU 17,10,V,R06,9.0,2023-08-28,11.68,2022-10-01,RC1,4.98,15.17,22.55,0.0,0.0,0.0,190.0,0.0,0.0,2023,8,0
158 BU 17,11,V,R06,9.0,2023-08-01,11.68,2022-10-01,RC1,4.98,15.17,22.55,0.0,0.0,0.0,190.0,0.0,0.0,2023,8,0
129 BS 10,3,V,R54,23.0,2023-01-15,9.35,2022-10-01,PC,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,225.0,2023,1,225
129 BS 10,4,V,R54,23.0,2023-02-06,9.35,2022-10-01,PC,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,286.0,2023,2,286
129 BS 10,5,V,R54,23.0,2023-03-17,9.35,2022-10-01,PC,1.96,3.61,0.45,0.0,0.0,0.0,0.0,0.0,494.0,2023,3,494
129 BS 10,6,V,R54,23.0,2023-04-11,9.35,2022-10-01,PC,3.74,7.76,1.05,0.0,0.0,0.0,0.0,0.0,168.0,2023,4,168
129 BS 10,7,V,R54,23.0,2023-05-10,9.35,2022-10-01,PC,4.83,8.5,0.45,0.0,0.0,0.0,0.0,0.0,128.0,2023,5,128
129 BS 10,8,V,R54,23.0,2023-06-11,9.35,2022-10-01,PC,7.6,10.83,1.3,0.0,0.0,0.0,0.0,0.0,140.0,2023,6,140
129 BS 10,9,V,R54,23.0,2023-07-13,9.35,2022-10-01,PC,5.64,10.12,1.3,0.0,0.0,0.0,0.0,0.0,97.0,2023,7,97
129 BS 10,10,V,R54,23.0,2023-08-11,9.35,2022-10-01,PC,7.64,11.54,23.7,0.0,0.0,0.0,0.0,0.0,0.0,2023,8,0
129 BS 10,11,V,R54,23.0,2023-08-01,9.35,2022-10-01,PC,7.64,11.54,23.7,0.0,0.0,0.0,0.0,0.0,0.0,2023,8,0
126 BS 18,3,V,R34,29.0,2023-01-15,6.26,2022-10-01,RC1,0.0,0.45,0.0,5.0,5.0,0.0,0.0,0.0,225.0,2023,1,225
126 BS 18,4,V,R34,29.0,2023-02-15,6.26,2022-10-01,RC1,0.77,2.98,0.1,5.0,0.0,0.0,90.0,0.0,286.0,2023,2,286
126 BS 18,5,V,R34,29.0,2023-03-23,6.26,2022-10-01,RC1,3.77,4.54,0.05,5.0,0.0,0.0,130.0,0.0,494.0,2023,3,494
126 BS 18,6,V,R34,29.0,2023-04-17,6.26,2022-10-01,RC1,3.55,4.56,3.15,6.0,0.0,0.0,0.0,0.0,168.0,2023,4,168
126 BS 18,7,V,R34,29.0,2023-05-12,6.26,2022-10-01,RC1,1.86,6.68,4.45,6.0,5.0,10.0,120.0,10.0,128.0,2023,5,128
126 BS 18,8,V,R34,29.0,2023-06-15,6.26,2022-10-01,RC1,6.23,7.09,11.75,7.0,0.0,0.0,120.0,0.0,140.0,2023,6,140
126 BS 18,9,V,R34,29.0,2023-07-26,6.26,2022-10-01,RC1,9.8,7.91,10.45,5.0,0.0,0.0,50.0,0.0,97.0,2023,7,97
126 BS 18,10,V,R34,29.0,2023-07-01,6.26,2022-10-01,RC1,9.8,7.91,10.45,5.0,0.0,0.0,50.0,0.0,97.0,2023,7,97
126 BS 18,11,V,R34,29.0,2023-08-01,6.26,2022-10-01,RC1,9.8,7.91,10.45,5.0,0.0,0.0,50.0,0.0,97.0,2023,8,0
114 BS 20,3,V,GMP 3,30.0,2023-01-15,6.19,2022-10-01,RC1,1.06,0.4,0.0,5.0,0.0,0.0,0.0,0.0,225.0,2023,1,225
114 BS 20,4,V,GMP 3,30.0,2023-02-17,6.19,2022-10-01,RC1,1.77,2.22,0.0,5.0,0.0,0.0,90.0,0.0,286.0,2023,2,286
114 BS 20,5,V,GMP 3,30.0,2023-03-24,6.19,2022-10-01,RC1,4.05,3.89,0.05,5.0,0.0,0.0,120.0,0.0,494.0,2023,3,494
114 BS 20,6,V,GMP 3,30.0,2023-04-26,6.19,2022-10-01,RC1,5.78,4.58,1.6,5.0,0.0,0.0,106.0,0.0,168.0,2023,4,168
114 BS 20,7,V,GMP 3,30.0,2023-05-12,6.19,2022-10-01,RC1,7.11,5.78,0.4,6.0,0.0,0.0,80.0,0.0,128.0,2023,5,128
114 BS 20,8,V,GMP 3,30.0,2023-06-15,6.19,2022-10-01,RC1,6.25,8.85,1.55,6.0,0.0,0.0,130.0,10.0,140.0,2023,6,140
114 BS 20,9,V,GMP 3,30.0,2023-07-26,6.19,2022-10-01,RC1,9.67,14.2,11.2,7.0,0.0,0.0,160.0,0.0,97.0,2023,7,97
114 BS 20,10,V,GMP 3,30.0,2023-07-01,6.19,2022-10-01,RC1,9.67,14.2,11.2,7.0,0.0,0.0,160.0,0.0,97.0,2023,7,97
114 BS 20,11,V,GMP 3,30.0,2023-08-01,6.19,2022-10-01,RC1,9.67,14.2,11.2,7.0,0.0,0.0,160.0,0.0,97.0,2023,8,0
105 BU 35,3,V,GMP 3,8.0,2023-01-15,8.22,2022-10-01,RC2,1.23,0.33,0.0,5.0,0.0,0.0,0.0,0.0,225.0,2023,1,225
105 BU 35,4,V,GMP 3,8.0,2023-02-21,8.22,2022-10-01,RC2,0.82,1.38,0.0,5.0,0.0,0.0,90.0,0.0,286.0,2023,2,286
105 BU 35,5,V,GMP 3,8.0,2023-03-25,8.22,2022-10-01,RC2,5.1,2.63,0.35,5.0,0.0,0.0,120.0,0.0,494.0,2023,3,494
105 BU 35,6,V,GMP 3,8.0,2023-04-29,8.22,2022-10-01,RC2,9.52,2.08,0.1,5.0,0.0,0.0,106.0,0.0,168.0,2023,4,168
105 BU 35,7,V,GMP 3,8.0,2023-05-21,8.22,2022-10-01,RC2,3.86,2.94,1.1,6.0,0.0,0.0,80.0,0.0,128.0,2023,5,128
105 BU 35,8,V,GMP 3,8.0,2023-06-13,8.22,2022-10-01,RC2,4.92,6.79,1.25,6.0,0.0,0.0,130.0,10.0,140.0,2023,6,140
105 BU 35,9,V,GMP 3,8.0,2023-07-27,8.22,2022-10-01,RC2,7.19,8.08,3.1,7.0,0.0,0.0,160.0,0.0,97.0,2023,7,97
105 BU 35,10,V,GMP 3,8.0,2023-07-01,8.22,2022-10-01,RC2,7.19,8.08,3.1,7.0,0.0,0.0,160.0,0.0,97.0,2023,7,97
105 BU 35,11,V,GMP 3,8.0,2023-08-01,8.22,2022-10-01,RC2,7.19,8.08,3.1,7.0,0.0,0.0,160.0,0.0,97.0,2023,8,0
155 BU 24,3,V,R54,1.0,2023-01-15,3.09,2022-10-01,PC,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,225.0,2023,1,225
155 BU 24,4,V,R54,1.0,2023-02-10,3.09,2022-10-01,PC,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,286.0,2023,2,286
155 BU 24,5,V,R54,1.0,2023-03-17,3.09,2022-10-01,PC,1.37,3.29,0.1,0.0,0.0,0.0,0.0,0.0,494.0,2023,3,494
155 BU 24,6,V,R54,1.0,2023-04-17,3.09,2022-10-01,PC,7.78,3.0,0.3,0.0,0.0,0.0,0.0,0.0,168.0,2023,4,168
155 BU 24,7,V,R54,1.0,2023-05-12,3.09,2022-10-01,PC,5.56,4.71,0.3,0.0,0.0,0.0,0.0,0.0,128.0,2023,5,128
155 BU 24,8,V,R54,1.0,2023-06-11,3.09,2022-10-01,PC,8.76,5.68,0.2,0.0,0.0,0.0,0.0,0.0,140.0,2023,6,140
155 BU 24,9,V,R54,1.0,2023-07-27,3.09,2022-10-01,PC,7.69,5.71,1.6,0.0,0.0,0.0,0.0,0.0,97.0,2023,7,97
155 BU 24,10,V,R54,1.0,2023-08-21,3.09,2022-10-01,PC,4.43,6.35,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2023,8,0
155 BU 24,11,V,R54,1.0,2023-08-01,3.09,2022-10-01,PC,4.43,6.35,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2023,8,0
107 BU 03,3,V,R86,18.0,2023-01-15,4.17,2022-10-01,RC1,0.0,0.21,0.0,5.0,0.0,0.0,0.0,0.0,225.0,2023,1,225
107 BU 03,4,V,R86,18.0,2023-02-07,4.17,2022-10-01,RC1,3.15,1.16,0.0,5.0,0.0,0.0,0.0,0.0,286.0,2023,2,286
107 BU 03,5,V,R86,18.0,2023-03-20,4.17,2022-10-01,RC1,1.94,4.76,0.75,6.0,0.0,0.0,80.0,0.0,494.0,2023,3,494
107 BU 03,6,V,R86,18.0,2023-04-13,4.17,2022-10-01,RC1,5.06,5.85,17.35,7.0,0.0,0.0,120.0,0.0,168.0,2023,4,168
107 BU 03,7,V,R86,18.0,2023-05-08,4.17,2022-10-01,RC1,5.17,5.96,12.7,5.0,0.0,0.0,0.0,0.0,128.0,2023,5,128
107 BU 03,8,V,R86,18.0,2023-06-08,4.17,2022-10-01,RC1,2.61,7.73,21.4,5.0,5.0,10.0,90.0,10.1,140.0,2023,6,140
107 BU 03,9,V,R86,18.0,2023-07-14,4.17,2022-10-01,RC1,5.44,6.12,130.4,6.0,0.0,0.0,300.0,0.0,97.0,2023,7,97
107 BU 03,10,V,R86,18.0,2023-07-01,4.17,2022-10-01,RC1,5.44,6.12,130.4,6.0,0.0,0.0,300.0,0.0,97.0,2023,7,97
107 BU 03,11,V,R86,18.0,2023-08-01,4.17,2022-10-01,RC1,5.44,6.12,130.4,6.0,0.0,0.0,300.0,0.0,97.0,2023,8,0
146 BU 25,3,V,R7,10.0,2023-01-15,3.78,2022-10-01,RC1,2.13,0.0,0.0,5.0,0.0,0.0,0.0,0.0,225.0,2023,1,225
146 BU 25,4,V,R7,10.0,2023-02-09,3.78,2022-10-01,RC1,1.56,1.56,0.0,5.0,0.0,0.0,200.0,0.0,286.0,2023,2,286
146 BU 25,5,V,R7,10.0,2023-03-17,3.78,2022-10-01,RC1,2.53,6.88,0.7,4.0,0.0,0.0,160.0,0.0,494.0,2023,3,494
146 BU 25,6,V,R7,10.0,2023-04-14,3.78,2022-10-01,RC1,7.5,4.96,0.0,5.0,0.0,0.0,0.0,0.0,168.0,2023,4,168
146 BU 25,7,V,R7,10.0,2023-05-08,3.78,2022-10-01,RC1,7.48,5.42,0.2,6.0,0.0,0.0,160.0,0.0,128.0,2023,5,128
146 BU 25,8,V,R7,10.0,2023-06-09,3.78,2022-10-01,RC1,5.56,6.84,0.7,0.0,0.0,0.0,0.0,0.0,140.0,2023,6,140
146 BU 25,9,V,R7,10.0,2023-07-13,3.78,2022-10-01,RC1,3.01,5.41,0.5,0.0,0.0,0.0,90.0,0.0,97.0,2023,7,97
146 BU 25,10,V,R7,10.0,2023-07-01,3.78,2022-10-01,RC1,3.01,5.41,0.5,0.0,0.0,0.0,90.0,0.0,97.0,2023,7,97
146 BU 25,11,V,R7,10.0,2023-08-01,3.78,2022-10-01,RC1,3.01,5.41,0.5,0.0,0.0,0.0,90.0,0.0,97.0,2023,8,0
126 BS 20,3,V,R34,29.0,2023-01-15,7.42,2022-10-01,RC1,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,225.0,2023,1,225
126 BS 20,4,V,R34,29.0,2023-02-15,7.42,2022-10-01,RC1,0.0,1.48,0.0,5.0,0.0,0.0,90.0,0.0,286.0,2023,2,286
126 BS 20,5,V,R34,29.0,2023-03-23,7.42,2022-10-01,RC1,1.99,3.34,0.0,5.0,0.0,0.0,130.0,0.0,494.0,2023,3,494
126 BS 20,6,V,R34,29.0,2023-04-17,7.42,2022-10-01,RC1,4.7,3.82,0.5,6.0,0.0,0.0,0.0,0.0,168.0,2023,4,168
126 BS 20,7,V,R34,29.0,2023-05-20,7.42,2022-10-01,RC1,6.36,10.19,0.85,6.0,5.0,10.0,120.0,10.0,128.0,2023,5,128
126 BS 20,8,V,R34,29.0,2023-06-15,7.42,2022-10-01,RC1,7.01,10.09,0.5,7.0,0.0,0.0,120.0,0.0,140.0,2023,6,140
126 BS 20,9,V,R34,29.0,2023-07-26,7.42,2022-10-01,RC1,9.09,13.91,3.9,5.0,0.0,0.0,50.0,0.0,97.0,2023,7,97
126 BS 20,10,V,R34,29.0,2023-07-01,7.42,2022-10-01,RC1,9.09,13.91,3.9,5.0,0.0,0.0,50.0,0.0,97.0,2023,7,97
126 BS 20,11,V,R34,29.0,2023-08-01,7.42,2022-10-01,RC1,9.09,13.91,3.9,5.0,0.0,0.0,50.0,0.0,97.0,2023,8,0
115 BS 24,3,V,GMP 3,30.0,2023-01-15,9.48,2022-10-01,RC1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,225.0,2023,1,225
115 BS 24,4,V,GMP 3,30.0,2023-02-17,9.48,2022-10-01,RC1,0.93,0.42,0.0,5.0,0.0,0.0,90.0,0.0,286.0,2023,2,286
115 BS 24,5,V,GMP 3,30.0,2023-03-24,9.48,2022-10-01,RC1,2.67,2.5,0.0,5.0,0.0,0.0,120.0,0.0,494.0,2023,3,494
115 BS 24,6,V,GMP 3,30.0,2023-04-30,9.48,2022-10-01,RC1,4.0,9.46,0.0,5.0,0.0,0.0,106.0,0.0,168.0,2023,4,168
115 BS 24,7,V,GMP 3,30.0,2023-05-22,9.48,2022-10-01,RC1,5.85,12.8,0.25,6.0,0.0,0.0,80.0,0.0,128.0,2023,5,128
115 BS 24,8,V,GMP 3,30.0,2023-06-15,9.48,2022-10-01,RC1,2.78,13.94,0.6,6.0,0.0,0.0,130.0,10.0,140.0,2023,6,140
115 BS 24,9,V,GMP 3,30.0,2023-07-27,9.48,2022-10-01,RC1,4.98,13.9,0.25,7.0,0.0,0.0,160.0,0.0,97.0,2023,7,97
115 BS 24,10,V,GMP 3,30.0,2023-07-01,9.48,2022-10-01,RC1,4.98,13.9,0.25,7.0,0.0,0.0,160.0,0.0,97.0,2023,7,97
115 BS 24,11,V,GMP 3,30.0,2023-08-01,9.48,2022-10-01,RC1,4.98,13.9,0.25,7.0,0.0,0.0,160.0,0.0,97.0,2023,8,0
104 BU 37,3,V,GMP 3,8.0,2023-01-15,4.77,2022-10-01,RC2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,225.0,2023,1,225
104 BU 37,4,V,GMP 3,8.0,2023-02-21,4.77,2022-10-01,RC2,0.0,0.36,0.0,5.0,0.0,0.0,90.0,0.0,286.0,2023,2,286
104 BU 37,5,V,GMP 3,8.0,2023-03-25,4.77,2022-10-01,RC2,2.44,1.88,0.0,5.0,0.0,0.0,120.0,0.0,494.0,2023,3,494
104 BU 37,6,V,GMP 3,8.0,2023-04-29,4.77,2022-10-01,RC2,8.42,4.27,0.8,5.0,0.0,0.0,106.0,0.0,168.0,2023,4,168
104 BU 37,7,V,GMP 3,8.0,2023-05-21,4.77,2022-10-01,RC2,12.38,6.79,0.6,6.0,0.0,0.0,80.0,0.0,128.0,2023,5,128
104 BU 37,8,V,GMP 3,8.0,2023-06-13,4.77,2022-10-01,RC2,5.38,8.82,1.6,6.0,0.0,0.0,130.0,10.0,140.0,2023,6,140
104 BU 37,9,V,GMP 3,8.0,2023-07-27,4.77,2022-10-01,RC2,6.29,7.99,1.4,7.0,0.0,0.0,160.0,0.0,97.0,2023,7,97
104 BU 37,10,V,GMP 3,8.0,2023-07-01,4.77,2022-10-01,RC2,6.29,7.99,1.4,7.0,0.0,0.0,160.0,0.0,97.0,2023,7,97
104 BU 37,11,V,GMP 3,8.0,2023-08-01,4.77,2022-10-01,RC2,6.29,7.99,1.4,7.0,0.0,0.0,160.0,0.0,97.0,2023,8,0
195 TU 72,3,VI,R86,9.0,2023-01-15,8.13,2022-10-01,RC2,1.12,2.14,0.0,5.0,0.0,0.0,0.0,0.0,271.0,2023,1,271
195 TU 72,4,VI,R86,9.0,2023-02-05,8.13,2022-10-01,RC2,3.23,3.93,0.0,5.0,5.0,0.0,0.0,0.0,372.0,2023,2,372
195 TU 72,5,VI,R86,9.0,2023-03-10,8.13,2022-10-01,RC2,2.37,7.37,0.1,5.0,0.0,0.0,0.0,0.0,537.0,2023,3,537
195 TU 72,6,VI,R86,9.0,2023-04-05,8.13,2022-10-01,RC2,6.45,10.86,0.3,6.0,5.0,0.0,0.0,0.0,283.0,2023,4,283
195 TU 72,7,VI,R86,9.0,2023-05-08,8.13,2022-10-01,RC2,4.13,4.79,9.15,5.0,0.0,0.0,0.0,0.0,128.0,2023,5,128
195 TU 72,8,VI,R86,9.0,2023-06-13,8.13,2022-10-01,RC2,1.74,9.11,52.95,5.0,0.0,0.0,0.0,0.0,114.0,2023,6,114
195 TU 72,9,VI,R86,9.0,2023-07-12,8.13,2022-10-01,RC2,6.9,8.97,43.0,5.0,0.0,0.0,0.0,0.0,79.0,2023,7,79
195 TU 72,10,VI,R86,9.0,2023-08-18,8.13,2022-10-01,RC2,3.04,10.06,114.45,0.0,0.0,0.0,0.0,0.0,32.0,2023,8,32
195 TU 72,11,VI,R86,9.0,2023-08-01,8.13,2022-10-01,RC2,3.04,10.06,114.45,0.0,0.0,0.0,0.0,0.0,32.0,2023,8,32
193 TU 72,3,VI,R86,9.0,2023-01-15,6.89,2022-10-01,RC2,3.19,1.96,0.0,5.0,0.0,0.0,0.0,0.0,271.0,2023,1,271
